station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,county_name,sample_count,sample_date_min,sample_date_max
14889,03S13W16A001S,03S13W16A001S,03S13W16A001S,Groundwater,33.91600000,-118.24080000,Los Angeles,4,1966-09-13T00:00:00,1970-10-20T00:00:00
14890,03S13W16E001S,03S13W16E001S,03S13W16E001S,Groundwater,33.91240000,-118.25380000,Los Angeles,21,1951-03-19T00:00:00,1971-05-16T00:00:00
14891,03S13W16K001S,03S13W16K001S,03S13W16K001S,Groundwater,33.90880000,-118.24510000,Los Angeles,5,1959-12-07T00:00:00,1970-10-20T00:00:00
14892,03S13W16N002S,03S13W16N002S,03S13W16N002S,Groundwater,33.90520000,-118.25380000,Los Angeles,2,1954-09-20T00:00:00,1957-03-11T00:00:00
14893,03S13W19A001S,03S13W19A001S,03S13W19A001S,Groundwater,33.90150000,-118.27570000,Los Angeles,1,1950-12-21T00:00:00,1950-12-21T00:00:00
14894,03S13W19A003S,03S13W19A003S,03S13W19A003S,Groundwater,33.90150000,-118.27570000,Los Angeles,2,1953-04-22T00:00:00,1954-11-22T00:00:00
14895,03S13W19K002S,03S13W19K002S,03S13W19K002S,Groundwater,33.89430000,-118.28000000,Los Angeles,4,1965-07-20T00:00:00,1973-06-07T13:00:00
14896,03S13W20H001S,03S13W20H001S,03S13W20H001S,Groundwater,33.89790000,-118.25830000,Los Angeles,1,1950-04-26T00:00:00,1950-04-26T00:00:00
14897,03S13W20H003S,03S13W20H003S,03S13W20H003S,Groundwater,33.89790000,-118.25830000,Los Angeles,14,1946-03-28T00:00:00,1964-04-21T00:00:00
14898,03S13W20H008S,03S13W20H008S,03S13W20H008S,Groundwater,33.89790000,-118.25830000,Los Angeles,8,1952-02-15T00:00:00,1958-10-28T00:00:00
14899,03S13W20P003S,03S13W20P003S,03S13W20P003S,Groundwater,33.89070000,-118.26700000,Los Angeles,1,1949-12-23T00:00:00,1949-12-23T00:00:00
14900,03S13W21A001S,03S13W21A001S,03S13W21A001S,Groundwater,33.90150000,-118.24080000,Los Angeles,11,1966-09-13T00:00:00,1977-08-12T10:15:00
14901,03S13W21B001S,03S13W21B001S,03S13W21B001S,Groundwater,33.90150000,-118.24510000,Los Angeles,4,1966-09-20T00:00:00,1970-10-20T00:00:00
14902,03S13W21C006S,03S13W21C006S,03S13W21C006S,Groundwater,33.90150000,-118.24950000,Los Angeles,3,1966-09-20T00:00:00,1970-10-20T00:00:00
14903,03S13W21E001S,03S13W21E001S,03S13W21E001S,Groundwater,33.89790000,-118.25380000,Los Angeles,1,1949-01-17T00:00:00,1949-01-17T00:00:00
14904,03S13W21G006S,03S13W21G006S,03S13W21G006S,Groundwater,33.89790000,-118.24510000,Los Angeles,1,1967-09-26T00:00:00,1967-09-26T00:00:00
14905,03S13W21Q001S,03S13W21Q001S,03S13W21Q001S,Groundwater,33.89070000,-118.24510000,Los Angeles,1,1957-01-30T00:00:00,1957-01-30T00:00:00
14906,03S13W21R003S,03S13W21R003S,03S13W21R003S,Groundwater,33.88720000,-118.24230000,Los Angeles,5,1966-09-20T00:00:00,1970-10-28T00:00:00
14907,03S13W22H002S,03S13W22H002S,03S13W22H002S,Groundwater,33.89790000,-118.22330000,Los Angeles,1,1966-06-09T00:00:00,1966-06-09T00:00:00
14908,03S13W22H007S,03S13W22H007S,03S13W22H007S,Groundwater,33.89790000,-118.22330000,Los Angeles,32,1951-03-19T00:00:00,1987-05-11T10:12:00
14909,03S13W22K001S,03S13W22K001S,03S13W22K001S,Groundwater,33.89430000,-118.22760000,Los Angeles,4,1966-09-20T00:00:00,1970-10-28T00:00:00
14910,03S13W22Q004S,03S13W22Q004S,03S13W22Q004S,Groundwater,33.89070000,-118.22760000,Los Angeles,18,1951-03-19T00:00:00,1967-05-22T00:00:00
14911,03S13W24D001S,03S13W24D001S,03S13W24D001S,Groundwater,33.90150000,-118.20140000,Los Angeles,13,1951-03-19T00:00:00,1964-06-06T00:00:00
14912,03S13W24J001S,03S13W24J001S,03S13W24J001S,Groundwater,33.89430000,-118.18840000,Los Angeles,1,1951-08-06T00:00:00,1951-08-06T00:00:00
14913,03S13W24R001S,03S13W24R001S,03S13W24R001S,Groundwater,33.89070000,-118.18840000,Los Angeles,1,1951-08-10T00:00:00,1951-08-10T00:00:00
14914,03S13W24R006S,03S13W24R006S,03S13W24R006S,Groundwater,33.89070000,-118.18840000,Los Angeles,1,1952-02-18T00:00:00,1952-02-18T00:00:00
14915,03S13W24R007S,03S13W24R007S,03S13W24R007S,Groundwater,33.89070000,-118.18840000,Los Angeles,1,1952-02-18T00:00:00,1952-02-18T00:00:00
14916,03S13W25B001S,03S13W25B001S,03S13W25B001S,Groundwater,33.88700000,-118.19270000,Los Angeles,1,1951-08-07T00:00:00,1951-08-07T00:00:00
14917,03S13W25D003S,03S13W25D003S,03S13W25D003S,Groundwater,33.88700000,-118.20140000,Los Angeles,1,1951-08-07T00:00:00,1951-08-07T00:00:00
14918,03S13W25D004S,03S13W25D004S,03S13W25D004S,Groundwater,33.88700000,-118.20140000,Los Angeles,6,1966-09-20T00:00:00,1972-07-05T00:00:00
14919,03S13W25F001S,03S13W25F001S,03S13W25F001S,Groundwater,33.88340000,-118.19710000,Los Angeles,1,1951-08-07T00:00:00,1951-08-07T00:00:00
14920,03S13W25G001S,03S13W25G001S,03S13W25G001S,Groundwater,33.88340000,-118.19270000,Los Angeles,1,1951-08-06T00:00:00,1951-08-06T00:00:00
14921,03S13W25G002S,03S13W25G002S,03S13W25G002S,Groundwater,33.88340000,-118.19270000,Los Angeles,44,1950-09-23T00:00:00,1991-06-27T11:10:00
14922,03S13W25G003S,03S13W25G003S,03S13W25G003S,Groundwater,33.88340000,-118.19270000,Los Angeles,1,1951-08-07T00:00:00,1951-08-07T00:00:00
14923,03S13W25G008S,03S13W25G008S,03S13W25G008S,Groundwater,33.88340000,-118.19270000,Los Angeles,1,1953-09-23T00:00:00,1953-09-23T00:00:00
14924,03S13W25K001S,03S13W25K001S,03S13W25K001S,Groundwater,33.87980000,-118.19270000,Los Angeles,1,1951-08-06T00:00:00,1951-08-06T00:00:00
14925,03S13W25K002S,03S13W25K002S,03S13W25K002S,Groundwater,33.87980000,-118.19270000,Los Angeles,15,1964-07-16T00:00:00,1989-06-01T10:30:00
14926,03S13W25N002S,03S13W25N002S,03S13W25N002S,Groundwater,33.87620000,-118.20140000,Los Angeles,1,1955-10-21T00:00:00,1955-10-21T00:00:00
14927,03S13W25N003S,03S13W25N003S,03S13W25N003S,Groundwater,33.87620000,-118.20140000,Los Angeles,1,1957-05-02T00:00:00,1957-05-02T00:00:00
14928,03S13W25P001S,03S13W25P001S,03S13W25P001S,Groundwater,33.87620000,-118.19710000,Los Angeles,1,1951-08-06T00:00:00,1951-08-06T00:00:00
14929,03S13W26C001S,03S13W26C001S,03S13W26C001S,Groundwater,33.88700000,-118.21460000,Los Angeles,37,1951-03-19T00:00:00,1972-07-05T00:00:00
14930,03S13W26M001S,03S13W26M001S,03S13W26M001S,Groundwater,33.87980000,-118.21890000,Los Angeles,15,1956-05-09T00:00:00,1967-05-22T00:00:00
14931,03S13W27E002S,03S13W27E002S,03S13W27E002S,Groundwater,33.88340000,-118.23630000,Los Angeles,20,1951-03-19T00:00:00,1970-08-25T00:00:00
14932,03S13W27G001S,03S13W27G001S,03S13W27G001S,Groundwater,33.88340000,-118.22760000,Los Angeles,1,1966-06-09T00:00:00,1966-06-09T00:00:00
14933,03S13W28D004S,03S13W28D004S,03S13W28D004S,Groundwater,33.88700000,-118.25380000,Los Angeles,2,1953-09-23T00:00:00,1957-03-12T00:00:00
14934,03S13W29D006S,03S13W29D006S,03S13W29D006S,Groundwater,33.88700000,-118.27130000,Los Angeles,4,1964-07-24T00:00:00,1973-06-07T12:30:00
14935,03S13W29E003S,03S13W29E003S,03S13W29E003S,Groundwater,33.88340000,-118.27130000,Los Angeles,1,1950-03-08T00:00:00,1950-03-08T00:00:00
14936,03S13W29E004S,03S13W29E004S,03S13W29E004S,Groundwater,33.88340000,-118.27130000,Los Angeles,1,1957-01-25T00:00:00,1957-01-25T00:00:00
14937,03S13W29G003S,03S13W29G003S,03S13W29G003S,Groundwater,33.88340000,-118.26260000,Los Angeles,12,1961-11-16T00:00:00,1968-04-01T10:30:00
14938,03S13W29G008S,03S13W29G008S,03S13W29G008S,Groundwater,33.88340000,-118.26260000,Los Angeles,1,1969-03-31T12:30:00,1969-03-31T12:30:00
14939,03S13W30A001S,03S13W30A001S,03S13W30A001S,Groundwater,33.88700000,-118.27570000,Los Angeles,3,1988-06-13T11:00:00,1990-06-27T10:00:00
14940,03S13W30A010S,03S13W30A010S,03S13W30A010S,Groundwater,33.88700000,-118.27570000,Los Angeles,12,1970-07-02T09:00:00,1985-06-27T11:30:00
14941,03S13W30K002S,03S13W30K002S,03S13W30K002S,Groundwater,33.87980000,-118.28000000,Los Angeles,1,1977-06-06T10:45:00,1977-06-06T10:45:00
14942,03S13W31B007S,03S13W31B007S,03S13W31B007S,Groundwater,33.87250000,-118.28000000,Los Angeles,9,1971-06-08T10:45:00,1979-07-21T00:00:00
14943,03S13W31D001S,03S13W31D001S,03S13W31D001S,Groundwater,33.87250000,-118.28870000,Los Angeles,2,1960-03-21T11:29:00,1960-04-04T09:15:00
14944,03S13W31D002S,03S13W31D002S,03S13W31D002S,Groundwater,33.87250000,-118.28870000,Los Angeles,2,1960-03-21T12:04:00,1960-04-04T09:25:00
14945,03S13W31E002S,03S13W31E002S,03S13W31E002S,Groundwater,33.86890000,-118.28870000,Los Angeles,1,1965-07-20T00:00:00,1965-07-20T00:00:00
14946,03S13W31L004S,03S13W31L004S,03S13W31L004S,Groundwater,33.86530000,-118.28440000,Los Angeles,2,1960-03-21T00:00:00,1960-04-04T09:35:00
14947,03S13W31L005S,03S13W31L005S,03S13W31L005S,Groundwater,33.86530000,-118.28440000,Los Angeles,1,1960-03-21T00:00:00,1960-03-21T00:00:00
14948,03S13W31L007S,03S13W31L007S,03S13W31L007S,Groundwater,33.86530000,-118.28440000,Los Angeles,1,1965-07-20T00:00:00,1965-07-20T00:00:00
14949,03S13W31M001S,03S13W31M001S,03S13W31M001S,Groundwater,33.86530000,-118.28870000,Los Angeles,28,1962-10-23T00:00:00,1989-06-20T12:25:00
14950,03S13W31P001S,03S13W31P001S,03S13W31P001S,Groundwater,33.86170000,-118.28440000,Los Angeles,2,1960-03-21T14:41:00,1960-04-04T09:55:00
14951,03S13W31Q001S,03S13W31Q001S,03S13W31Q001S,Groundwater,33.86170000,-118.28000000,Los Angeles,3,1960-03-21T00:00:00,1960-08-08T12:35:00
14952,03S13W31Q002S,03S13W31Q002S,03S13W31Q002S,Groundwater,33.86170000,-118.28000000,Los Angeles,2,1960-03-28T12:35:00,1960-04-04T00:00:00
14953,03S13W31Q003S,03S13W31Q003S,03S13W31Q003S,Groundwater,33.86170000,-118.28000000,Los Angeles,2,1960-03-21T14:10:00,1960-04-04T10:15:00
14954,03S13W32E002S,03S13W32E002S,03S13W32E002S,Groundwater,33.86890000,-118.27130000,Los Angeles,17,1962-10-23T00:00:00,1972-06-21T10:00:00
14955,03S13W33A001S,03S13W33A001S,03S13W33A001S,Groundwater,33.87250000,-118.24080000,Los Angeles,2,1955-03-23T00:00:00,1960-01-20T14:25:00
14956,03S13W33A002S,03S13W33A002S,03S13W33A002S,Groundwater,33.87250000,-118.24080000,Los Angeles,2,1957-01-30T00:00:00,1957-03-12T00:00:00
14957,03S13W33A003S,03S13W33A003S,03S13W33A003S,Groundwater,33.87250000,-118.24080000,Los Angeles,7,1954-09-21T00:00:00,1964-04-06T00:00:00
14958,03S13W33B001S,03S13W33B001S,03S13W33B001S,Groundwater,33.87250000,-118.24510000,Los Angeles,7,1956-04-25T00:00:00,1960-06-15T00:00:00
14959,03S13W34D002S,03S13W34D002S,03S13W34D002S,Groundwater,33.87250000,-118.23630000,Los Angeles,1,1953-08-31T00:00:00,1953-08-31T00:00:00
14960,03S13W34D003S,03S13W34D003S,03S13W34D003S,Groundwater,33.87250000,-118.23630000,Los Angeles,2,1957-03-21T00:00:00,1957-12-20T00:00:00
14961,03S13W34G002S,03S13W34G002S,03S13W34G002S,Groundwater,33.86890000,-118.22760000,Los Angeles,9,1958-08-06T00:00:00,1978-06-19T08:55:00
14962,03S13W34H001S,03S13W34H001S,03S13W34H001S,Groundwater,33.86890000,-118.22330000,Los Angeles,1,1955-04-19T00:00:00,1955-04-19T00:00:00
14963,03S13W34H002S,03S13W34H002S,03S13W34H002S,Groundwater,33.86890000,-118.22330000,Los Angeles,20,1960-04-26T00:00:00,1976-07-14T13:00:00
14964,03S13W35K002S,03S13W35K002S,03S13W35K002S,Groundwater,33.86530000,-118.21020000,Los Angeles,1,1953-09-21T00:00:00,1953-09-21T00:00:00
14965,03S13W35K004S,03S13W35K004S,03S13W35K004S,Groundwater,33.86530000,-118.21020000,Los Angeles,13,1957-03-20T00:00:00,1973-06-12T15:30:00
14966,03S13W35K005S,03S13W35K005S,03S13W35K005S,Groundwater,33.86530000,-118.21020000,Los Angeles,1,1957-03-20T00:00:00,1957-03-20T00:00:00
14967,03S13W35O003S,03S13W35O003S,03S13W35O003S,Groundwater,33.86710000,-118.21240000,Los Angeles,1,1989-06-19T10:00:00,1989-06-19T10:00:00
14968,03S13W35P001S,03S13W35P001S,03S13W35P001S,Groundwater,33.86170000,-118.21460000,Los Angeles,15,1957-03-20T00:00:00,1989-06-21T10:00:00
14969,03S13W35Q001S,03S13W35Q001S,03S13W35Q001S,Groundwater,33.86170000,-118.21020000,Los Angeles,2,1955-10-21T00:00:00,1968-07-15T00:00:00
14970,03S13W35Q003S,03S13W35Q003S,03S13W35Q003S,Groundwater,33.86170000,-118.21020000,Los Angeles,13,1962-07-06T00:00:00,1988-06-17T10:00:00
14971,03S13W36B001S,03S13W36B001S,03S13W36B001S,Groundwater,33.87250000,-118.19270000,Los Angeles,1,1951-10-10T00:00:00,1951-10-10T00:00:00
14972,03S13W36B002S,03S13W36B002S,03S13W36B002S,Groundwater,33.87250000,-118.19270000,Los Angeles,1,1951-08-10T00:00:00,1951-08-10T00:00:00
14973,03S13W36D001S,03S13W36D001S,03S13W36D001S,Groundwater,33.87250000,-118.20140000,Los Angeles,1,1948-08-20T00:00:00,1948-08-20T00:00:00
14974,03S13W36N001S,03S13W36N001S,03S13W36N001S,Groundwater,33.86170000,-118.20140000,Los Angeles,2,1955-10-21T00:00:00,1957-03-20T00:00:00
14975,03S13W36N002S,03S13W36N002S,03S13W36N002S,Groundwater,33.86170000,-118.20140000,Los Angeles,1,1956-09-04T00:00:00,1956-09-04T00:00:00
14976,03S13W36N003S,03S13W36N003S,03S13W36N003S,Groundwater,33.86170000,-118.20140000,Los Angeles,19,1950-03-01T00:00:00,1954-09-10T00:00:00
14977,03S13W36Q002S,03S13W36Q002S,03S13W36Q002S,Groundwater,33.86170000,-118.19270000,Los Angeles,1,1951-10-09T00:00:00,1951-10-09T00:00:00
14978,03S13W36R001S,03S13W36R001S,03S13W36R001S,Groundwater,33.86170000,-118.18840000,Los Angeles,1,1954-09-20T00:00:00,1954-09-20T00:00:00
14979,03S14E18R001M,03S14E18R001M,03S14E18R001M,Groundwater,37.66910000,-120.46590000,Stanislaus,5,1954-12-16T00:00:00,1975-05-19T13:00:00
14980,03S14W01B002S,03S14W01B002S,03S14W01B002S,Groundwater,33.94490000,-118.29750000,Los Angeles,1,1953-10-20T00:00:00,1953-10-20T00:00:00
14981,03S14W01F001S,03S14W01F001S,03S14W01F001S,Groundwater,33.94130000,-118.30190000,Los Angeles,1,1954-10-07T00:00:00,1954-10-07T00:00:00
14982,03S14W01F003S,03S14W01F003S,03S14W01F003S,Groundwater,33.94130000,-118.30190000,Los Angeles,1,1954-10-07T00:00:00,1954-10-07T00:00:00
14983,03S14W03A001S,03S14W03A001S,03S14W03A001S,Groundwater,33.94490000,-118.32810000,Los Angeles,2,1966-04-29T00:00:00,1966-05-02T00:00:00
14984,03S14W03H002S,03S14W03H002S,03S14W03H002S,Groundwater,33.94130000,-118.32810000,Los Angeles,1,1973-06-07T11:45:00,1973-06-07T11:45:00
14985,03S14W03K001S,03S14W03K001S,03S14W03K001S,Groundwater,33.93770000,-118.33240000,Los Angeles,13,1962-10-23T00:00:00,1987-06-11T14:15:00
14986,03S14W03K003S,03S14W03K003S,03S14W03K003S,Groundwater,33.93770000,-118.33240000,Los Angeles,15,1970-06-23T10:20:00,1990-08-01T10:00:00
14987,03S14W03M001S,03S14W03M001S,03S14W03M001S,Groundwater,33.93770000,-118.34110000,Los Angeles,1,1968-04-03T11:00:00,1968-04-03T11:00:00
14988,03S14W03N001S,03S14W03N001S,03S14W03N001S,Groundwater,33.93410000,-118.34110000,Los Angeles,1,1966-10-19T10:00:00,1966-10-19T10:00:00
14989,03S14W05Q001S,03S14W05Q001S,03S14W05Q001S,Groundwater,33.93410000,-118.36740000,Los Angeles,8,1970-06-23T10:15:00,1990-08-01T10:00:00
14990,03S14W07K004S,03S14W07K004S,03S14W07K004S,Groundwater,33.92330000,-118.38490000,Los Angeles,4,1964-10-29T11:03:00,1966-12-20T00:00:00
14991,03S14W07K005S,03S14W07K005S,03S14W07K005S,Groundwater,33.92330000,-118.38490000,Los Angeles,4,1964-09-03T00:00:00,1968-09-30T00:00:00
14992,03S14W07Q004S,03S14W07Q004S,03S14W07Q004S,Groundwater,33.91970000,-118.38490000,Los Angeles,6,1964-10-29T10:50:00,1966-12-20T00:00:00
14993,03S14W07Q006S,03S14W07Q006S,03S14W07Q006S,Groundwater,33.91970000,-118.38490000,Los Angeles,1,1964-10-29T10:55:00,1964-10-29T10:55:00
14994,03S14W09M001S,03S14W09M001S,03S14W09M001S,Groundwater,33.92330000,-118.35860000,Los Angeles,13,1972-06-01T11:10:00,1990-06-27T10:00:00
14995,03S14W09N001S,03S14W09N001S,03S14W09N001S,Groundwater,33.91970000,-118.35860000,Los Angeles,1,1979-07-21T00:00:00,1979-07-21T00:00:00
14996,03S14W09N004S,03S14W09N004S,03S14W09N004S,Groundwater,33.91970000,-118.35860000,Los Angeles,16,1970-06-22T11:45:00,1990-06-27T10:00:00
14997,03S14W09N005S,03S14W09N005S,03S14W09N005S,Groundwater,33.91970000,-118.35860000,Los Angeles,13,1973-06-06T11:30:00,1990-06-27T10:00:00
14998,03S14W09P001S,03S14W09P001S,03S14W09P001S,Groundwater,33.91970000,-118.35430000,Los Angeles,5,1948-08-30T00:00:00,1963-12-10T00:00:00
14999,03S14W09P003S,03S14W09P003S,03S14W09P003S,Groundwater,33.91970000,-118.35430000,Los Angeles,5,1947-09-02T00:00:00,1963-12-10T00:00:00
15000,03S14W09Q003S,03S14W09Q003S,03S14W09Q003S,Groundwater,33.91970000,-118.34990000,Los Angeles,3,1955-11-30T00:00:00,1963-12-10T00:00:00
15001,03S14W10G002S,03S14W10G002S,03S14W10G002S,Groundwater,33.92690000,-118.33240000,Los Angeles,2,1971-06-07T11:15:00,1972-06-01T13:50:00
15002,03S14W11G002S,03S14W11G002S,03S14W11G002S,Groundwater,33.92690000,-118.31500000,Los Angeles,10,1970-06-23T10:30:00,1979-07-21T00:00:00
15003,03S14W13B002S,03S14W13B002S,03S14W13B002S,Groundwater,33.91600000,-118.29750000,Los Angeles,1,1970-06-23T11:15:00,1970-06-23T11:15:00
15004,03S14W13J004S,03S14W13J004S,03S14W13J004S,Groundwater,33.90880000,-118.29320000,Los Angeles,13,1971-06-08T00:00:00,1990-08-01T10:00:00
15005,03S14W13Q005S,03S14W13Q005S,03S14W13Q005S,Groundwater,33.90520000,-118.29750000,Los Angeles,6,1963-10-25T15:20:00,1966-10-18T13:30:00
15006,03S14W17G002S,03S14W17G002S,03S14W17G002S,Groundwater,33.91240000,-118.36740000,Los Angeles,9,1960-10-28T00:00:00,1970-06-22T11:30:00
15007,03S14W18K004S,03S14W18K004S,03S14W18K004S,Groundwater,33.90880000,-118.38490000,Los Angeles,1,1973-06-07T10:15:00,1973-06-07T10:15:00
15008,03S14W18N004S,03S14W18N004S,03S14W18N004S,Groundwater,33.90520000,-118.39360000,Los Angeles,3,1964-07-06T00:00:00,1965-03-12T00:00:00
15009,03S14W18N005S,03S14W18N005S,03S14W18N005S,Groundwater,33.90520000,-118.39360000,Los Angeles,9,1957-11-27T00:00:00,1967-03-28T14:30:00
15010,03S14W21M001S,03S14W21M001S,03S14W21M001S,Groundwater,33.89430000,-118.35860000,Los Angeles,13,1966-10-10T00:00:00,1990-08-01T10:00:00
15011,03S14W21R002S,03S14W21R002S,03S14W21R002S,Groundwater,33.89070000,-118.34560000,Los Angeles,3,1961-12-26T00:00:00,1965-07-15T00:00:00
15012,03S14W22A001S,03S14W22A001S,03S14W22A001S,Groundwater,33.90150000,-118.32810000,Los Angeles,15,1970-06-23T10:00:00,1990-08-01T10:00:00
15013,03S14W22K001S,03S14W22K001S,03S14W22K001S,Groundwater,33.89430000,-118.33240000,Los Angeles,10,1962-04-13T14:40:00,1968-04-01T10:15:00
15014,03S14W22L001S,03S14W22L001S,03S14W22L001S,Groundwater,33.89430000,-118.33680000,Los Angeles,9,1963-10-28T10:30:00,1969-04-01T11:00:00
15015,03S14W22Q001S,03S14W22Q001S,03S14W22Q001S,Groundwater,33.89070000,-118.33240000,Los Angeles,4,1966-09-20T00:00:00,1970-10-28T00:00:00
15016,03S14W22R002S,03S14W22R002S,03S14W22R002S,Groundwater,33.89070000,-118.32810000,Los Angeles,22,1961-03-28T00:00:00,1975-07-29T14:00:00
15017,03S14W25H004S,03S14W25H004S,03S14W25H004S,Groundwater,33.88340000,-118.29320000,Los Angeles,1,1966-10-20T11:00:00,1966-10-20T11:00:00
15018,03S14W25K004S,03S14W25K004S,03S14W25K004S,Groundwater,33.87980000,-118.29750000,Los Angeles,8,1963-10-25T13:00:00,1968-04-01T11:30:00
15019,03S14W25K006S,03S14W25K006S,03S14W25K006S,Groundwater,33.87980000,-118.29750000,Los Angeles,12,1971-06-07T15:45:00,1987-06-24T10:00:00
15020,03S14W25L001S,03S14W25L001S,03S14W25L001S,Groundwater,33.87980000,-118.30190000,Los Angeles,1,1962-08-21T00:00:00,1962-08-21T00:00:00
15021,03S14W25P004S,03S14W25P004S,03S14W25P004S,Groundwater,33.87620000,-118.30190000,Los Angeles,16,1957-01-23T00:00:00,1990-08-01T10:00:00
15022,03S14W27C001S,03S14W27C001S,03S14W27C001S,Groundwater,33.88700000,-118.33680000,Los Angeles,8,1962-10-26T13:30:00,1969-04-02T07:45:00
15023,03S14W28N005S,03S14W28N005S,03S14W28N005S,Groundwater,33.87620000,-118.35860000,Los Angeles,1,1966-03-07T00:00:00,1966-03-07T00:00:00
15024,03S14W29D003S,03S14W29D003S,03S14W29D003S,Groundwater,33.88700000,-118.37610000,Los Angeles,11,1964-04-01T09:00:00,1978-08-01T09:15:00
15025,03S14W29F001S,03S14W29F001S,03S14W29F001S,Groundwater,33.88340000,-118.37180000,Los Angeles,9,1971-06-07T13:20:00,1979-07-21T00:00:00
15026,03S14W29G003S,03S14W29G003S,03S14W29G003S,Groundwater,33.88340000,-118.36740000,Los Angeles,4,1959-05-13T00:00:00,1964-10-28T00:00:00
15027,03S14W29J001S,03S14W29J001S,03S14W29J001S,Groundwater,33.87980000,-118.36310000,Los Angeles,1,1987-06-11T13:30:00,1987-06-11T13:30:00
15028,03S14W29P003S,03S14W29P003S,03S14W29P003S,Groundwater,33.87620000,-118.37180000,Los Angeles,1,1968-04-06T00:00:00,1968-04-06T00:00:00
15029,03S14W30D001S,03S14W30D001S,03S14W30D001S,Groundwater,33.88700000,-118.39360000,Los Angeles,4,1959-03-09T00:00:00,1962-10-24T00:00:00
15030,03S14W30D002S,03S14W30D002S,03S14W30D002S,Groundwater,33.88700000,-118.39360000,Los Angeles,10,1960-10-27T00:00:00,1966-03-16T14:55:00
15031,03S14W30E001S,03S14W30E001S,03S14W30E001S,Groundwater,33.88340000,-118.39360000,Los Angeles,7,1961-05-03T14:40:00,1966-04-11T12:00:00
15032,03S14W30F002S,03S14W30F002S,03S14W30F002S,Groundwater,33.88340000,-118.38930000,Los Angeles,6,1960-10-27T00:00:00,1966-04-11T15:15:00
15033,03S14W30G001S,03S14W30G001S,03S14W30G001S,Groundwater,33.88340000,-118.38490000,Los Angeles,11,1960-10-08T00:00:00,1969-04-08T09:00:00
15034,03S14W30H002S,03S14W30H002S,03S14W30H002S,Groundwater,33.88340000,-118.38060000,Los Angeles,14,1960-10-09T00:00:00,1972-07-11T00:00:00
15035,03S14W30M002S,03S14W30M002S,03S14W30M002S,Groundwater,33.87980000,-118.39360000,Los Angeles,11,1960-02-11T00:00:00,1967-07-14T00:00:00
15036,03S14W30M003S,03S14W30M003S,03S14W30M003S,Groundwater,33.87980000,-118.39360000,Los Angeles,6,1961-01-31T11:30:00,1966-04-28T12:00:00
15037,03S14W30N001S,03S14W30N001S,03S14W30N001S,Groundwater,33.87620000,-118.39360000,Los Angeles,8,1960-10-04T00:00:00,1966-05-04T15:00:00
15038,03S14W30Q001S,03S14W30Q001S,03S14W30Q001S,Groundwater,33.87620000,-118.38490000,Los Angeles,3,1960-10-04T00:00:00,1961-12-11T00:00:00
15039,03S14W31A001S,03S14W31A001S,03S14W31A001S,Groundwater,33.87250000,-118.38060000,Los Angeles,3,1958-03-07T10:23:00,1958-12-12T00:00:00
15040,03S14W31A004S,03S14W31A004S,03S14W31A004S,Groundwater,33.87250000,-118.38060000,Los Angeles,15,1960-01-21T15:15:00,1967-05-25T12:30:00
15041,03S14W31A006S,03S14W31A006S,03S14W31A006S,Groundwater,33.87250000,-118.38060000,Los Angeles,1,1960-04-07T14:15:00,1960-04-07T14:15:00
15042,03S14W31D001S,03S14W31D001S,03S14W31D001S,Groundwater,33.87250000,-118.39360000,Los Angeles,18,1960-11-25T09:20:00,1967-06-02T00:00:00
15043,03S14W31E001S,03S14W31E001S,03S14W31E001S,Groundwater,33.86890000,-118.39360000,Los Angeles,1,1966-01-06T00:00:00,1966-01-06T00:00:00
15044,03S14W31E002S,03S14W31E002S,03S14W31E002S,Groundwater,33.86890000,-118.39360000,Los Angeles,2,1965-11-03T15:00:00,1966-12-14T11:45:00
15045,03S14W31L002S,03S14W31L002S,03S14W31L002S,Groundwater,33.86530000,-118.38930000,Los Angeles,15,1958-07-14T00:00:00,1965-09-20T15:30:00
15046,03S14W31L003S,03S14W31L003S,03S14W31L003S,Groundwater,33.86530000,-118.38930000,Los Angeles,1,1965-08-02T14:00:00,1965-08-02T14:00:00
15047,03S14W31L004S,03S14W31L004S,03S14W31L004S,Groundwater,33.86530000,-118.38930000,Los Angeles,8,1965-06-02T14:30:00,1967-06-05T00:00:00
15048,03S14W32A001S,03S14W32A001S,03S14W32A001S,Groundwater,33.87250000,-118.36310000,Los Angeles,1,1970-06-19T10:50:00,1970-06-19T10:50:00
15049,03S14W32F001S,03S14W32F001S,03S14W32F001S,Groundwater,33.86890000,-118.37180000,Los Angeles,1,1960-04-07T00:00:00,1960-04-07T00:00:00
15050,03S14W32F002S,03S14W32F002S,03S14W32F002S,Groundwater,33.86890000,-118.37180000,Los Angeles,1,1965-09-23T14:00:00,1965-09-23T14:00:00
15051,03S14W33E001S,03S14W33E001S,03S14W33E001S,Groundwater,33.86890000,-118.35860000,Los Angeles,15,1970-06-22T10:15:00,1990-06-27T10:00:00
15052,03S14W33L001S,03S14W33L001S,03S14W33L001S,Groundwater,33.86530000,-118.35430000,Los Angeles,3,1962-04-17T00:00:00,1963-10-31T09:50:00
15053,03S14W34B002S,03S14W34B002S,03S14W34B002S,Groundwater,33.87250000,-118.33240000,Los Angeles,13,1972-05-24T13:00:00,1989-09-06T00:00:00
